word,freq_hike,freq_cut,p_hike,p_cut,log_odds
решением,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
кредиторами,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
консервативными,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
уходят,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
спекуляций,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
ослабевать,4,4,5.2025180706416327e-05,4.829227205626086e-05,0.0744562967049589
целевое,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
ускоренной,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
меньший,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
отменена,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
словами,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
показателях,4,4,5.2025180706416327e-05,4.829227205626086e-05,0.0744562967049589
воздействует,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
обладает,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
анализировали,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
давить,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
сочетании,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
формированию,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
обозначила,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
преимущества,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
буфера,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
соотношением,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
легковые,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
требовать,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
закону,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
росло,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
темпу,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
перестанет,4,4,5.2025180706416327e-05,4.829227205626086e-05,0.0744562967049589
поздно,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
проходить,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
услугах,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
китае,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
бюджеты,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
промежуточные,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
неизменна,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
результатам,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
процедуры,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
длинная,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
строить,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
спекулятивный,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
курсовых,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
ошибочными,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
модельные,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
схему,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
спредов,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
внутренним,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
полгода,7,7,9.094676228228889e-05,8.44211538938625e-05,0.0744562967049589
взять,6,6,7.797290175699803e-05,7.237819328132862e-05,0.0744562967049589
технику,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
страновой,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
ясность,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
заднего,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
надежность,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
склонности,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
сезонная,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
обращает,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
обзорах,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
хеджирования,4,4,5.2025180706416327e-05,4.829227205626086e-05,0.0744562967049589
льготными,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
правительственной,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
подчеркнули,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
таблицу,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
ресурса,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
изображено,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
разгонять,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
произошедшее,4,4,5.2025180706416327e-05,4.829227205626086e-05,0.0744562967049589
рассказали,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
регуляторов,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
ажиотажа,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
пмэф,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
придерживаться,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
прогнозировали,6,6,7.797290175699803e-05,7.237819328132862e-05,0.0744562967049589
заякоривания,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
марат,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
продолжительных,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
располагаемых,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
счетами,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
продолжительного,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
здоровья,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
высок,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
превысили,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
уточнения,7,7,9.094676228228889e-05,8.44211538938625e-05,0.0744562967049589
целые,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
выходят,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
достигнуть,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
продолжительности,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
мнений,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
самого,6,6,7.797290175699803e-05,7.237819328132862e-05,0.0744562967049589
перемещение,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
окажемся,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
изымаются,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
возможная,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
отошли,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
проектное,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
физические,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
точнее,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
профессии,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
вариантах,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
расширяются,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
сбалансирован,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
надзора,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
сталкиваются,4,4,5.2025180706416327e-05,4.829227205626086e-05,0.0744562967049589
требуются,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
отмывание,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
задавались,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
превышен,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
девалютизацией,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
слабых,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
летней,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
исключено,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
обсуждалась,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
рентабельности,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
полном,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
возврате,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
отменять,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
конкуренцией,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
реализует,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
устойчивы,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
рекордным,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
попросить,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
перестановки,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
вплоть,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
выданы,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
финансовыми,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
кредиторы,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
посмотрели,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
совокупность,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
уменьшаются,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
отправить,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
качественные,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
причинах,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
роли,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
санацию,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
долгом,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
создавало,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
тенденция,14,14,0.00018176378595932487,0.00016872187818159966,0.0744562967049589
превышения,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
методологический,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
отпускные,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
понижали,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
разгона,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
машин,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
появиться,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
геополитических,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
плану,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
начнутся,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
боремся,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
скоростью,4,4,5.2025180706416327e-05,4.829227205626086e-05,0.0744562967049589
плечи,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
работала,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
охлаждает,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
момента,7,7,9.094676228228889e-05,8.44211538938625e-05,0.0744562967049589
защищали,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
строго,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
чисел,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
направленный,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
поблагодарить,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
сроки,23,23,0.0002985285306869426,0.0002771085236944046,0.0744562967049589
сдвигать,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
сокращению,4,4,5.2025180706416327e-05,4.829227205626086e-05,0.0744562967049589
определение,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
страховкой,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
разбивка,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
вторичный,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
закупать,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
значимости,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
найдем,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
потребоваться,4,4,5.2025180706416327e-05,4.829227205626086e-05,0.0744562967049589
стопроцентного,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
высоком,7,7,9.094676228228889e-05,8.44211538938625e-05,0.0744562967049589
депозитный,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
улучшают,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
дорожает,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
делается,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
целесообразна,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
изменениях,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
использование,4,4,5.2025180706416327e-05,4.829227205626086e-05,0.0744562967049589
пропорции,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
макроэкономической,6,6,7.797290175699803e-05,7.237819328132862e-05,0.0744562967049589
борется,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
сопоставление,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
отечественное,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
трансмиссионном,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
звр,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
ситуаций,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
меньшее,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
деньгами,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
половиной,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
далеко,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
коррекция,4,4,5.2025180706416327e-05,4.829227205626086e-05,0.0744562967049589
существования,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
ориентиров,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
открывать,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
страновую,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
имеет,18,18,0.00023365922806048832,0.0002168937206317352,0.0744562967049589
разгоняться,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
проектам,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
циклом,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
накопить,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
признаках,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
разъяснения,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
запасом,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
опасениями,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
расцениваем,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
выступил,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
profinansy,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
ведущими,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
выдаче,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
учитываться,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
внутреннему,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
характеризовать,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
сигналов,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
интереса,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
удобно,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
шоками,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
означать,6,6,7.797290175699803e-05,7.237819328132862e-05,0.0744562967049589
текущий,22,22,0.00028555467016165174,0.0002650655630818707,0.0744562967049589
плохую,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
пожелание,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
вносит,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
уделяют,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
защищать,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
автоматически,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
затронули,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
нейтральную,4,4,5.2025180706416327e-05,4.829227205626086e-05,0.0744562967049589
краткосрочным,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
выбор,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
последует,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
осуществлены,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
понятные,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
применены,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
арбитража,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
эмиссии,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
экспортно,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
узкий,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
активизировались,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
плавание,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
youtube,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
напряженной,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
стремится,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
выборов,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
присутствуют,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
звучит,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
торговые,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
автокредиты,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
точных,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
информ,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
высказываются,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
характеризуем,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
получилось,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
объявляли,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
торможение,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
призываем,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
инвертированной,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
определенному,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
юдаева,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
послабление,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
поступающие,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
советы,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
дифференциация,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
точку,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
поучаствовать,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
опускалась,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
методы,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
товара,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
интересны,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
озвученные,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
служба,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
входить,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
удерживать,4,4,5.2025180706416327e-05,4.829227205626086e-05,0.0744562967049589
агенты,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
сделка,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
проблему,10,10,0.00012986834385816145,0.00012055003573146414,0.0744562967049589
стагфляции,4,4,5.2025180706416327e-05,4.829227205626086e-05,0.0744562967049589
ипц,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
беспокоил,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
конкретная,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
стабилизируем,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
пытаемся,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
международные,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
привлекательных,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
некой,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
бумагам,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
значительнее,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
отменили,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
защищают,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
длительная,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
оставлять,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
основную,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
наблюдаться,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
исключениями,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
сократится,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
консервативная,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
защитой,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
квадратных,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
распространены,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
упоминается,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
металлы,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
процедуру,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
странам,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
специальностей,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
сохраняющиеся,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
экономическим,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
писали,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
противном,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
границах,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
законопроект,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
адаптируется,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
подписчиков,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
кредиту,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
сбалансированную,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
значения,4,4,5.2025180706416327e-05,4.829227205626086e-05,0.0744562967049589
рассматриваться,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
поток,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
достигнутом,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
безопасный,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
помогала,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
улучшит,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
называемая,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
управляли,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
соглашений,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
макроэкономические,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
балансировки,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
складывалась,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
быстрых,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
одежды,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
намерения,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
нарушением,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
докапитализации,3,3,3.905132018112547e-05,3.624931144372698e-05,0.0744562967049589
считается,4,4,5.2025180706416327e-05,4.829227205626086e-05,0.0744562967049589
сомнение,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
считаться,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
просит,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
исчерпание,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
swift,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
решительные,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
привлекателен,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
рублевую,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
закончился,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
краткосрочный,2,2,2.6077459655834616e-05,2.4206350831193098e-05,0.0744562967049589
чрезмерное,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
завершить,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
скрытой,1,1,1.3103599130543764e-05,1.216339021865922e-05,0.0744562967049589
